CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,TeamType,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO,GMTMatchEndTime,GMTMatchEndDate,matchDateTime,timestamp,CustomMatchTime
157,1557,11,T20 WarmUp Practice,Post,2024-06-01,1 Jun 2024,India vs Bangladesh,09:30,14:30 GMT,2024-06-01,1,India,11,Bangladesh,IND,BAN,130,Nassau County International Cricket Stadium,India Won by 60  Runs ,India,India Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,182/5 (20.0 Ov),122/9 (20.0 Ov),,2024-06-01 09:30:00,New York,,,,,,,,40,32,407,79,1,India,,,,,11,Bangladesh,Asia/Kolkata,1 Jun 2024,23:30,20,31,T20,1.0,Icc Mens T20 World Cup Warm Up 2024,Chris Brown,Richard Kettleborough,Paul Reiffel,India Won By 60  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/bng.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/bng.png,0,+9.5,2021-100mb00000000703-56db7318331e11,Mahedi Hasan,3,3,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/8uGz8j59gM1689480064703.png,2022-100mb00000000847-9f188b567db311,Tanzim Hasan Sakib,1,1,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/AutufsIKGH1689480123847.png,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,3.0,13,0,2,4.33,9.0,https://scores.bcci.tv/matchcentre/playerimages/fJ0bPHBFbU1717148943211.png,,,,2,182/5 (20.0 Overs),182,5,20.0,9.1,122/9 (20.0 Overs),122,9,20.0,6.1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,T20 Warm Up,,,1.0,122,0,0,,,,,-,-,-,-,,,,,,0.0,
150,1399,2,T20,Post,2024-06-05,5 Jun 2024,India vs Ireland,09:30,14:30 GMT,2024-06-05,12,Ireland,1,India,IRE,IND,130,Nassau County International Cricket Stadium,India Won by 8  Wickets ,India,India Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,96/10 (16.0 Ov),97/2 (12.2 Ov),,2024-06-05 09:30:00,New York,,,,,,,,61,29,32,85,1,India,,,,,12,Ireland,America/New_York,5 Jun 2024,13:00,20,0,T20,8.0,Icc Mens T20 World Cup 2024,Alex Wharf,Chris Gaffaney,Richard Kettleborough,India Won by 8  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/ireland-logo.png?v=5,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/ireland-logo.png?v=5,0,+9.5,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant,36,26,3,2,138.46,https://scores.bcci.tv/matchcentre/playerimages/BywvMQAfnE171714908618.png,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,0,2,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/Ny05Utu3lX1717149105211.png,5d1118c37f2c4c5b88a25cf51b3cd7d,Barry Mccarthy,2.2,18,0,0,7.71,0.0,https://scores.bcci.tv/matchcentre/playerimages/ZRIJPDgARt1717412897653.png,,,80.83,2,96/10 (16.0 Overs),96,10,16.0,6,97/2 (12.2 Overs),97,2,12.2,7.86,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,T20I,,,8.0,157,0,0,,Jasprit Bumrah,Bowling,9,-,-,2,6,https://scores.bcci.tv/matchcentre/playerimages/ROqJKJ8xZA17171493589.png,,,,,0.0,
150,1400,2,T20,Post,2024-06-09,9 Jun 2024,India vs Pakistan,09:30,14:30 GMT,2024-06-09,1,India,8,Pakistan,IND,PAK,130,Nassau County International Cricket Stadium,India Won by 6  Runs ,Pakistan,Pakistan Won The Toss And Elected To Field, Won The Toss And Elected To Field,0,119/10 (19.0 Ov),113/7 (20.0 Ov),,2024-06-09 09:30:00,New York,,,,,,,,299,143,29,85,1,India,,,,,8,Pakistan,America/New_York,10 Jun 2024,13:00,20,0,T20,19.0,Icc Mens T20 World Cup 2024,Rod Tucker,Richard Illingworth,Chris Gaffaney,India Won by 6  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/ueWB2p79791690461159pk.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/ueWB2p79791690461159pk.png,0,+9.5,2022-100mb00000001347-4ebbf2f21bcc11,Naseem Shah,10,4,2,0,250.0,https://scores.bcci.tv/matchcentre/playerimages/yHEprLvekd17177442201347.png,2019-100mb00000000293-d0396fc97ae711,Shaheen Afridi,0,1,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/AuDFkG6jhf1717744240293.png,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,4.0,31,0,1,7.75,24.0,https://scores.bcci.tv/matchcentre/playerimages/OLsIEFyxMU1717149058125.png,,,100,2,119/10 (19.0 Overs),119,10,19.0,6.26,113/7 (20.0 Overs),113,7,20.0,5.65,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,T20I,,,19.0,113,0,0,,Jasprit Bumrah,,9,0,1,3,14,https://scores.bcci.tv/matchcentre/playerimages/ROqJKJ8xZA17171493589.png,,,,,0.0,
150,1401,2,T20,Post,2024-06-12,12 Jun 2024,United States Of America vs India,09:30,14:30 GMT,2024-06-12,45,United States Of America,1,India,USA,IND,130,Nassau County International Cricket Stadium,India Won by 7   Wickets (Qualified),India,India Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,110/8 (20.0 Ov),111/3 (18.2 Ov),,2024-06-12 09:30:00,New York,,,,,,,,407,36,27,83,45,United States Of America,,,,,1,India,America/New_York,13 Jun 2024,13:00,20,0,T20,24.0,Icc Mens T20 World Cup 2024,Paul Reiffel,Sam Nogajski,Kumar Dharmasena,India Won by 7   Wickets (Qualified),https://scores.bcci.tv/matchcentre/teamlogos/638zfl2kSa1709796662usa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/638zfl2kSa1709796662usa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,31,35,1,1,88.57,https://scores.bcci.tv/matchcentre/playerimages/Ny05Utu3lX1717149105211.png,2019-100mb00000000174-619a804244af11,Suryakumar Yadav,50,49,2,2,102.04,https://scores.bcci.tv/matchcentre/playerimages/qOyeQIdgKV1717149077174.png,2020-100mb00000000547-fa3db1f9f9af11,Ali Khan,3.2,21,0,1,6.3,20.0,https://scores.bcci.tv/matchcentre/playerimages/HUkLdQAywe1717744654547.png,,,100,2,110/8 (20.0 Overs),110,8,20.0,5.5,111/3 (18.2 Overs),111,3,18.2,6.05,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,T20I,,,24.0,121,0,0,,Arshdeep Singh,,125,-,-,4,9,https://scores.bcci.tv/matchcentre/playerimages/OLsIEFyxMU1717149058125.png,,,,,0.0,
150,1402,2,T20,Post,2024-06-15,15 Jun 2024,Canada vs India,09:30,14:30 GMT,2024-06-15,1,India,37,Canada,IND,CAN,77,"Central Broward Park & Broward County Stadium, Lauderhill",Match Abandoned,India,,,1,,,,2024-06-15 09:30:00,Florida,,,,,,,,306,32,299,84,37,Canada,,,,,1,India,America/New_York,16 Jun 2024,13:00,20,0,T20,33.0,Icc Mens T20 World Cup 2024,Shrfudoula,Richard Kettleborough,Rod Tucker,Match Abandoned,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/0TSjwFbKLl1709808288can.png,https://scores.bcci.tv/matchcentre/teamlogos/0TSjwFbKLl1709808288can.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,T20I,,,33.0,,,,,,,,-,-,-,-,,,,,,0.0,
150,1536,2,T20,Post,2024-06-20,20 Jun 2024,Afghanistan vs India,10:30,14:30 GMT,2024-06-20,1,India,9,Afghanistan,IND,AFG,110,Kensington Oval,India Won by 47  Runs ,India,India Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,0,181/8 (20.0 Ov),134/10 (20.0 Ov),,2024-06-20 10:30:00,Barbados,,,,,,,,407,299,184,85,9,Afghanistan,,,,,1,India,America/New_York,21 Jun 2024,13:30,20,0,T20,43.0,Icc Mens T20 World Cup 2024,Paul Reiffel,Rod Tucker,Allahudien Paleker,India Won by 47  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/J9wSmaBWRs1690461131af.png,https://scores.bcci.tv/matchcentre/teamlogos/J9wSmaBWRs1690461131af.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2022-100mb00000000975-56f6385ba44611,Noor Ahmad,12,18,1,1,66.66,https://scores.bcci.tv/matchcentre/playerimages/AN2xItbwYy1718421837975.png,2022-100mb00000001011-d957ea18a45111,Fazalhaq Farooqi,4,1,1,0,400.0,https://scores.bcci.tv/matchcentre/playerimages/RLSM3OVlYP17184217671011.png,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,4.0,36,0,3,9.0,8.0,https://scores.bcci.tv/matchcentre/playerimages/OLsIEFyxMU1717149058125.png,,,99.58,2,181/8 (20.0 Overs),181,8,20.0,9.05,134/10 (20.0 Overs),134,10,20.0,6.7,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,T20I,,,43.0,134,0,0,,Suryakumar Yadav,,174,53,28,-,-,https://scores.bcci.tv/matchcentre/playerimages/qOyeQIdgKV1717149077174.png,,,,,0.0,
150,1529,2,T20,Post,2024-06-22,22 Jun 2024,India vs Bangladesh,10:30,14:30 GMT,2024-06-22,1,India,11,Bangladesh,IND,BAN,37,Sir Vivian Richards Stadium,India Won by 50  Runs ,Bangladesh,Bangladesh Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,196/5 (20.0 Ov),146/8 (20.0 Ov),,2024-06-22 10:30:00,Antigua,,,,,,,,156,34,429,83,1,India,,,,,11,Bangladesh,America/New_York,23 Jun 2024,13:30,20,0,T20,47.0,Icc Mens T20 World Cup 2024,Adrian Holdstock,Michael Gough,Langton Rusere,India Won by 50  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/bng.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/bng.png,0,+9.5,2022-100mb00000000847-9f188b567db311,Tanzim Hasan Sakib,1,1,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/2qrVfdzMVG1718422847847.png,2021-100mb00000000703-56db7318331e11,Mahedi Hasan,5,4,1,0,125.0,https://scores.bcci.tv/matchcentre/playerimages/d3lR0dD40d1718422788703.png,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,4.0,30,0,2,7.5,12.0,https://scores.bcci.tv/matchcentre/playerimages/OLsIEFyxMU1717149058125.png,,,99.58,2,196/5 (20.0 Overs),196,5,20.0,9.8,146/8 (20.0 Overs),146,8,20.0,7.3,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,T20I,,,47.0,146,0,0,,Hardik Pandya,,54,50,27,1,32,https://scores.bcci.tv/matchcentre/playerimages/uRmEwNWkxG171714932654.png,,,,,0.0,
150,1522,2,T20,Post,2024-06-24,24 Jun 2024,Australia vs India,10:30,14:30 GMT,2024-06-24,1,India,2,Australia,IND,AUS,132,"Daren Sammy National Cricket Stadium, Gros Islet",India Won by 24  Runs ,Australia,Australia Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,205/5 (20.0 Ov),181/7 (20.0 Ov),,2024-06-24 10:30:00,St Lucia,,,,,,,,143,32,34,79,2,Australia,,,,,1,India,America/New_York,25 Jun 2024,13:30,20,0,T20,51.0,Icc Mens T20 World Cup 2024,Richard Illingworth,Richard Kettleborough,Michael Gough,India Won by 24  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/aus.png?v=6,https://scores.bcci.tv/matchcentre/teamlogos/aus.png?v=6,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc,4,7,0,0,57.14,https://scores.bcci.tv/matchcentre/playerimages/G72N9W2TMp171842237531.png,2018-100mb00000000033-d93110bbf88911,Pat Cummins,11,7,0,1,157.14,https://scores.bcci.tv/matchcentre/playerimages/s9BNvknS3N171842238733.png,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,4.0,47,0,0,11.75,0.0,https://scores.bcci.tv/matchcentre/playerimages/uRmEwNWkxG171714932654.png,,,99.58,2,205/5 (20.0 Overs),205,5,20.0,10.25,181/7 (20.0 Overs),181,7,20.0,9.05,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,T20I,,,51.0,181,0,0,,Rohit Sharma,,6,92,41,-,-,https://scores.bcci.tv/matchcentre/playerimages/zOMd2WMxIV17171493366.png,,,,,0.0,
150,1512,2,T20,Post,2024-06-27,27 Jun 2024,India vs England,10:30,14:30 GMT,2024-06-27,1,India,3,England,IND,ENG,34,Providence Stadium,India Won by 68  Runs (Qualified),England,England Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,171/7 (20.0 Ov),103/10 (16.4 Ov),,2024-06-27 10:30:00,Guyana,,,,,,,,29,299,3,79,1,India,,,,,3,England,America/New_York,28 Jun 2024,14:00,20,24,T20,54.0,Icc Mens T20 World Cup 2024,Chris Gaffaney,Rod Tucker,Joel Wilson,India Won by 68  Runs (Qualified),https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2019-100mb00000000181-80151ce844b611,Jofra Archer,21,15,1,2,140.0,https://scores.bcci.tv/matchcentre/playerimages/klhClMnec11719254256181.png,2021-100mb00000000574-27073d6f802311,Reece Topley,3,3,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/2FAO1S341M1719254410574.png,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah,2.4,12,0,2,4.5,8.0,https://scores.bcci.tv/matchcentre/playerimages/ROqJKJ8xZA17171493589.png,,,91.67,2,171/7 (20.0 Overs),171,7,20.0,8.55,103/10 (16.4 Overs),103,10,16.4,6.18,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,Semi Final,,,54.0,123,0,0,,Axar Patel,,110,10,6,3,23,https://scores.bcci.tv/matchcentre/playerimages/atxRpoEpd21717149050110.png,Semi Final 2,,,,0.0,
150,1511,2,T20,Post,2024-06-29,29 Jun 2024,South Africa vs India,10:30,14:30 GMT,2024-06-29,1,India,5,South Africa,IND,SA,110,Kensington Oval,India Won by 7  Runs ,India,India Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,176/7 (20.0 Ov),169/8 (20.0 Ov),,2024-06-29 10:30:00,Barbados,,,,,,,,29,143,32,171,5,South Africa,,,,,1,India,America/New_York,30 Jun 2024,14:00,20,11,T20,55.0,Icc Mens T20 World Cup 2024,Chris Gaffaney,Richard Illingworth,Richard Kettleborough,India Won by 7  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2019-100mb00000000142-040303a144a811,Anrich Nortje,1,1,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/WuXBbBCHpO1718423159142.png,2019-100mb00000000347-a1e95770e42911,Keshav Maharaj,2,7,0,0,28.57,https://scores.bcci.tv/matchcentre/playerimages/lNjC7Vn6la1718423340347.png,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,3.0,20,0,3,6.67,6.0,https://scores.bcci.tv/matchcentre/playerimages/uRmEwNWkxG171714932654.png,,,99.58,2,176/7 (20.0 Overs),176,7,20.0,8.8,169/8 (20.0 Overs),169,8,20.0,8.45,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,Final,,,55.0,169,0,0,,Virat Kohli,,2,76,59,-,-,https://scores.bcci.tv/matchcentre/playerimages/TP3BnjDsC217174999622.png,Final,,,,0.0,
147,1349,2,T20,Post,2024-07-06,6 Jul 2024,Zimbabwe vs India,13:00,11:00 GMT,2024-07-06,10,Zimbabwe,1,India,ZIM,IND,79,Harare Sports Club,Zimbabwe Won by 13   Runs ,India,India Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,115/9 (20.0 Ov),102/10 (19.5 Ov),,2024-07-06 13:00:00,Harare,,,,,,,,491,276,429,84,10,Zimbabwe,,,,,1,India,Asia/Kolkata,6 Jul 2024,20:30,20,0,T20,1.0,India Tour Of Zimbabwe T20I Series 2024,Forster Mutizwa,Iknow Chabi,Langton Rusere,Zimbabwe Won by 13   Runs ,https://scores.bcci.tv/matchcentre/teamlogos/9xq9G9pdvs1658826183zimbabwe.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/9xq9G9pdvs1658826183zimbabwe.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2018-100mb00000000020-9223b16ce99c11,Washington Sundar,27,34,1,1,79.41,https://scores.bcci.tv/matchcentre/playerimages/WfeK9pX0Xc172023892720.png,2018-100mb00000000008-787fc4ece99b11,Khaleel Ahmed,0,1,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/U6cBVNUrME17202592598.png,2022-100mb00000000824-51bd4c64762311,Tendai Chatara,3.5,16,1,3,4.17,7.66,https://scores.bcci.tv/matchcentre/playerimages/uyPu34JVHx1666354360824.png,,,99.58,2,115/9 (20.0 Overs),115,9,20.0,5.75,102/10 (19.5 Overs),102,10,19.5,5.14,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,10,1st T20I,,,1.0,102,0,0,,Sikandar Raza,,820,17,19,3,25,https://scores.bcci.tv/matchcentre/playerimages/E0YnAZeXsb1666354339820.png,,,,,0.0,
147,1350,2,T20,Post,2024-07-07,7 Jul 2024,Zimbabwe vs India,13:00,11:00 GMT,2024-07-07,1,India,10,Zimbabwe,IND,ZIM,79,Harare Sports Club,India Won by 100  Runs ,India,India Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,234/2 (20.0 Ov),134/10 (18.4 Ov),,2024-07-07 13:00:00,Harare,,,,,,,,491,429,276,84,10,Zimbabwe,,,,,1,India,Asia/Kolkata,7 Jul 2024,20:30,20,0,T20,2.0,India Tour Of Zimbabwe T20I Series 2024,Forster Mutizwa,Langton Rusere,Iknow Chabi,India Won by 100  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/9xq9G9pdvs1658826183zimbabwe.png,https://scores.bcci.tv/matchcentre/teamlogos/9xq9G9pdvs1658826183zimbabwe.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2022-100mb00000000825-6ce99caf762311,Luke Jongwe,33,26,4,0,126.92,https://scores.bcci.tv/matchcentre/playerimages/ARHnUrR22j1666354230825.png,2022-100mb00000000824-51bd4c64762311,Tendai Chatara,0,2,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/uyPu34JVHx1666354360824.png,2022-100mb00000001462-cbc59298427c11,Mukesh Kumar,3.4,37,0,3,10.09,7.33,https://scores.bcci.tv/matchcentre/playerimages/sHvXPOiixc17202390571462.png,,,96.67,2,234/2 (20.0 Overs),234,2,20.0,11.7,134/10 (18.4 Overs),134,10,18.4,7.18,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,2nd  T20I,,,2.0,143,0,0,,Abhishek Sharma,,212,100,47,0,36,https://scores.bcci.tv/matchcentre/playerimages/PFezqVPKIA1720238966212.png,,,,,0.0,
147,1351,2,T20,Post,2024-07-10,10 Jul 2024,Zimbabwe vs India,13:00,11:00 GMT,2024-07-10,1,India,10,Zimbabwe,IND,ZIM,79,Harare Sports Club,India Won by 23  Runs ,India,India Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,182/4 (20.0 Ov),159/6 (20.0 Ov),,2024-07-10 13:00:00,Harare,,,,,,,,429,588,491,84,10,Zimbabwe,,,,,1,India,Asia/Kolkata,10 Jul 2024,20:30,20,0,T20,3.0,India Tour Of Zimbabwe T20I Series 2024,Langton Rusere,Percival Sizara,Forster Mutizwa,India Won by 23  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/9xq9G9pdvs1658826183zimbabwe.png,https://scores.bcci.tv/matchcentre/teamlogos/9xq9G9pdvs1658826183zimbabwe.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2024-100mb00000003283-e9142be2385c11,Dion Myers,65,49,7,1,132.65,https://scores.bcci.tv/matchcentre/playerimages/,2022-100mb00000000826-801239ad762311,Wellington Masakadza,18,10,1,1,180.0,https://scores.bcci.tv/matchcentre/playerimages/dWKKh5eq011666354442826.png,2019-100mb00000000109-5cc123ab449411,Avesh Khan,4.0,39,0,2,9.75,12.0,https://scores.bcci.tv/matchcentre/playerimages/47RqSdXjUY1720238951109.png,,,99.58,2,182/4 (20.0 Overs),182,4,20.0,9.1,159/6 (20.0 Overs),159,6,20.0,7.95,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,3rd  T20I,,,3.0,159,0,0,,Washington Sundar,,20,-,-,3,15,https://scores.bcci.tv/matchcentre/playerimages/WfeK9pX0Xc172023892720.png,,,,,0.0,
147,1352,2,T20,Post,2024-07-13,13 Jul 2024,Zimbabwe vs India,13:00,11:00 GMT,2024-07-13,10,Zimbabwe,1,India,ZIM,IND,79,Harare Sports Club,India Won by 10  Wickets ,India,India Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,152/7 (20.0 Ov),156/0 (15.2 Ov),,2024-07-13 13:00:00,Harare,,,,,,,,491,276,588,84,10,Zimbabwe,,,,,1,India,Asia/Kolkata,13 Jul 2024,20:30,20,0,T20,4.0,India Tour Of Zimbabwe T20I Series 2024,Forster Mutizwa,Iknow Chabi,Percival Sizara,India Won by 10  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/9xq9G9pdvs1658826183zimbabwe.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/9xq9G9pdvs1658826183zimbabwe.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,93,53,13,2,175.47,https://scores.bcci.tv/matchcentre/playerimages/WWPeAl0vOC1720597370533.png,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,58,39,6,2,148.71,https://scores.bcci.tv/matchcentre/playerimages/j6lXwqKzwH172023899262.png,2022-100mb00000000827-9acd362f762311,Blessing Muzarabani,3.2,25,0,0,7.5,0.0,https://scores.bcci.tv/matchcentre/playerimages/WDwklu9UMn1666354141827.png,,,88.33,2,152/7 (20.0 Overs),152,7,20.0,7.6,156/0 (15.2 Overs),156,0,15.2,10.17,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,4th  T20I,,,4.0,203,0,0,,Yashasvi Jaiswal,,533,93,53,-,-,https://scores.bcci.tv/matchcentre/playerimages/WWPeAl0vOC1720597370533.png,,,,,0.0,
