,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
190,3,332,2,3,England,Jonny Bairstow,Washington Sundar,,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.3,0,117601,37.50,53.00,0,0,25,OFF SPIN,97,BACKFOOT PUSH,0,0,3,11,89,2,0,0,1,0,0,0,0,0
191,4,332,2,3,England,Jonny Bairstow,Washington Sundar,,12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.4,0,117602,-131.50,-23.00,1,0,25,OFF SPIN,36,CUT SHOT,0,0,4,11,90,2,0,0,1,0,0,0,0,0
192,5,332,2,3,England,Dawid Malan,Washington Sundar,,12,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.5,0,117603,-144.50,62.50,1,0,25,OFF SPIN,40,FLICK,0,0,5,11,91,2,0,0,1,0,0,0,0,0
193,6,332,2,3,England,Jonny Bairstow,Washington Sundar,,12,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.6,0,117604,78.50,155.00,1,0,25,OFF SPIN,47,ON DRIVE,0,0,6,11,92,2,0,0,1,0,0,0,0,0
194,1,332,2,3,England,Jonny Bairstow,Yuzvendra Chahal,,13,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,12.1,0,117605,80.00,194.00,6,0,24,LEG SPIN,94,SDL ON,0,0,1,12,98,2,1,0,1,0,0,0,0,0
195,2,332,2,3,England,Jonny Bairstow,Yuzvendra Chahal,,13,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.2,0,117606,143.50,79.50,1,0,24,LEG SPIN,11,LOFT ON,0,0,2,12,99,2,0,0,1,0,0,0,0,0
196,3,332,2,3,England,Dawid Malan,Yuzvendra Chahal,,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.3,0,117607,1.00,18.00,0,0,24,LEG SPIN,22,PADDLE SWEEP,0,0,3,12,99,2,0,0,1,0,0,0,0,0
197,4,332,2,3,England,Dawid Malan,Yuzvendra Chahal,,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.4,0,117608,58.50,153.00,1,0,24,LEG SPIN,84,OFF DRIVE,0,0,4,12,100,2,0,1,2,0,0,1,0,0
198,5,332,2,3,England,Jonny Bairstow,Yuzvendra Chahal,,13,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,12.5,0,117609,-7.00,206.50,6,0,24,LEG SPIN,13,LOFT STRAIGHT,0,0,5,12,106,2,0,0,2,0,0,0,0,0
199,6,332,2,3,England,Jonny Bairstow,Yuzvendra Chahal,,13,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.6,0,117610,-140.00,28.00,1,0,24,LEG SPIN,52,BACKFOOT COVERDRIVE,0,0,6,12,107,2,0,0,2,0,0,0,0,0
200,1,332,2,3,England,Jonny Bairstow,Washington Sundar,,14,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.1,0,117611,49.50,209.50,4,0,25,OFF SPIN,11,LOFT ON,0,0,1,13,111,2,1,0,2,0,0,0,0,0
201,2,332,2,3,England,Jonny Bairstow,Washington Sundar,,14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.2,0,117612,58.00,45.00,0,0,25,OFF SPIN,50,BACKFOOT DEFENCE,0,0,2,13,111,2,0,0,2,0,0,0,0,0
202,3,332,2,3,England,Jonny Bairstow,Washington Sundar,,14,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.3,0,117613,-67.50,168.00,1,0,25,OFF SPIN,74,SD ON,0,0,3,13,112,2,0,0,2,0,0,0,0,0
203,4,332,2,3,England,Dawid Malan,Washington Sundar,,14,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.4,0,117614,64.50,142.00,1,0,25,OFF SPIN,84,OFF DRIVE,0,0,4,13,113,2,0,0,2,0,0,0,0,0
204,5,332,2,3,England,Jonny Bairstow,Washington Sundar,,14,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.5,0,117615,73.00,165.00,1,0,25,OFF SPIN,47,ON DRIVE,0,0,5,13,114,2,0,0,2,0,0,0,0,0
205,6,332,2,3,England,Dawid Malan,Washington Sundar,,14,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.6,0,117616,-45.00,60.50,0,0,25,OFF SPIN,27,FORWARD PUSH,0,0,6,13,114,2,0,0,2,0,0,0,0,0
206,1,332,2,3,England,Jonny Bairstow,Shardul Thakur,,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.1,0,117617,16.50,-23.50,0,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,1,14,114,2,1,0,2,0,0,0,0,0
207,2,332,2,3,England,Jonny Bairstow,Shardul Thakur,,15,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.2,0,117618,-52.50,163.00,1,0,38,STRAIGHT BALL,5,LOFT OFF,0,0,2,14,115,2,0,0,2,0,0,0,0,0
208,3,332,2,3,England,Dawid Malan,Shardul Thakur,,15,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.3,0,117619,-35.00,-1.00,1,0,47,SLOWER BALL,35,LATE CUT,0,0,3,14,116,2,0,0,2,0,0,0,0,0
209,4,332,2,3,England,Jonny Bairstow,Shardul Thakur,,15,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.4,0,117620,55.00,-10.00,1,0,47,SLOWER BALL,47,ON DRIVE,0,0,4,14,117,2,0,0,2,0,0,0,0,0
210,5,332,2,3,England,Dawid Malan,Shardul Thakur,,15,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,14.5,1,117621,55.00,-10.00,1,0,47,SLOWER BALL,105,LEFT ALONE,0,0,5,14,118,2,0,0,2,0,0,0,0,0
211,6,332,2,3,England,Dawid Malan,Shardul Thakur,,15,5,2 (WD),2,0,0,0,0,0,2,1,0,0,0,0,0,0,,,0,14.5,1,117622,55.00,-10.00,2,0,38,STRAIGHT BALL,54,LEG GLANCE,0,0,6,14,120,2,0,0,2,0,0,0,0,0
212,7,332,2,3,England,Jonny Bairstow,Shardul Thakur,,15,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.5,0,117623,-91.00,60.50,1,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,7,14,121,2,0,0,2,0,0,0,0,0
213,8,332,2,3,England,Dawid Malan,Shardul Thakur,,15,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.6,0,117624,-143.00,18.00,1,0,47,SLOWER BALL,40,FLICK,0,0,8,14,122,2,0,0,2,0,0,0,0,0
214,1,332,2,3,England,Dawid Malan,Washington Sundar,,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.1,0,117625,85.50,147.00,1,0,25,OFF SPIN,84,OFF DRIVE,0,0,1,15,123,2,1,0,2,0,0,0,0,0
215,2,332,2,3,England,Jonny Bairstow,Washington Sundar,,16,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.2,0,117626,97.50,-16.00,1,0,25,OFF SPIN,97,BACKFOOT PUSH,0,0,2,15,124,2,0,0,2,0,0,0,0,0
216,3,332,2,3,England,Dawid Malan,Washington Sundar,,16,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,15.3,0,117627,29.00,211.50,6,0,25,OFF SPIN,122,SDL OFF,0,0,3,15,130,2,0,0,2,0,0,0,0,0
