,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
190,4,337,1,1,India,Shikhar Dhawan,Tom Curran,,32,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,31.4,0,118788,-114.50,-39.00,1,0,30,ANGLED ACROSS,40,FLICK,0,0,4,31,168,1,0,0,3,0,0,0,0,0
191,5,337,1,1,India,Virat Kohli,Tom Curran,,32,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,31.5,0,118789,-54.00,79.50,0,0,39,ANGLED IN,27,FORWARD PUSH,0,0,5,31,168,1,0,0,3,0,0,0,0,0
192,6,337,1,1,India,Virat Kohli,Tom Curran,,32,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,31.6,0,118790,26.00,130.50,1,0,39,ANGLED IN,47,ON DRIVE,0,0,6,31,169,1,0,0,3,0,0,0,0,0
193,1,337,1,1,India,Virat Kohli,Mark Wood,,33,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,32.1,0,118791,132.50,68.00,0,0,39,ANGLED IN,40,FLICK,0,0,1,32,169,2,1,0,3,0,0,0,0,0
194,2,337,1,1,India,Shreyas Iyer,Mark Wood,,33,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,32.2,0,118792,-43.50,-110.50,1,0,39,ANGLED IN,44,GLIDE,0,0,2,32,170,2,2,0,3,0,0,0,0,0
195,3,337,1,1,India,Shikhar Dhawan,Mark Wood,,33,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,32.3,0,118793,-179.00,73.50,4,0,36,BOUNCER,58,PULL SHOT,1,0,3,32,174,2,0,0,3,0,0,0,0,0
196,4,337,1,1,India,Shikhar Dhawan,Mark Wood,,33,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,32.4,0,118794,-34.00,43.50,0,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,4,32,174,2,0,0,3,0,0,0,0,0
197,5,337,1,1,India,Shikhar Dhawan,Mark Wood,,33,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,32.5,0,118795,61.50,-14.00,0,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,5,32,174,2,0,0,3,0,0,0,0,0
198,6,337,1,1,India,Shikhar Dhawan,Mark Wood,,33,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,32.6,0,118796,-164.00,115.00,4,0,39,ANGLED IN,58,PULL SHOT,0,0,6,32,178,2,0,0,3,0,0,0,0,0
199,1,337,1,1,India,Shreyas Iyer,Tom Curran,,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,33.1,0,118797,-149.00,115.00,0,0,36,BOUNCER,58,PULL SHOT,1,0,1,33,178,2,1,0,3,0,0,0,0,0
200,2,337,1,1,India,Shreyas Iyer,Tom Curran,,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,33.2,0,118798,-31.50,55.50,0,0,36,BOUNCER,50,BACKFOOT DEFENCE,1,0,2,33,178,2,0,0,3,0,0,0,0,0
201,3,337,1,1,India,Shreyas Iyer,Tom Curran,,34,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,33.3,0,118799,116.00,-4.50,1,0,8,OFF CUTTER,54,LEG GLANCE,0,0,3,33,179,2,0,0,3,0,0,0,0,0
202,4,337,1,1,India,Shikhar Dhawan,Tom Curran,,34,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,33.4,0,118800,174.50,-43.50,4,0,8,OFF CUTTER,36,CUT SHOT,0,0,4,33,183,2,0,0,3,0,0,0,0,0
203,5,337,1,1,India,Shikhar Dhawan,Tom Curran,,34,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,33.5,0,118801,73.00,-13.00,0,0,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,5,33,183,2,0,0,3,0,0,0,0,0
204,6,337,1,1,India,Shikhar Dhawan,Tom Curran,,34,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,33.6,0,118802,65.00,-6.50,0,0,8,OFF CUTTER,49,FORWARD DEFENCE,0,0,6,33,183,2,0,0,3,0,0,0,0,0
205,1,337,1,1,India,Shreyas Iyer,Mark Wood,,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,34.1,0,118803,-73.00,-3.00,0,0,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,1,34,183,2,1,0,3,0,0,0,0,0
206,2,337,1,1,India,Shreyas Iyer,Mark Wood,,35,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,34.2,0,118804,176.00,85.50,4,0,36,BOUNCER,58,PULL SHOT,1,0,2,34,187,2,0,0,3,0,0,0,0,0
207,3,337,1,1,India,Shreyas Iyer,Mark Wood,,35,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,34.3,0,118805,-47.50,23.00,0,0,39,ANGLED IN,97,BACKFOOT PUSH,0,0,3,34,187,2,0,0,3,0,0,0,0,0
208,4,337,1,1,India,Shreyas Iyer,Mark Wood,,35,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,34.4,0,118806,-72.00,10.50,0,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,4,34,187,2,0,0,3,0,0,0,0,0
209,5,337,1,1,India,Shreyas Iyer,Mark Wood,,35,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,34.5,0,118807,-132.50,12.00,0,0,39,ANGLED IN,13,LOFT STRAIGHT,0,0,5,34,187,3,1,0,3,0,0,0,0,0
210,6,337,1,1,India,Shikhar Dhawan,Mark Wood,,35,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,34.6,0,118808,45.00,-12.50,0,0,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,6,34,187,3,2,0,3,0,0,0,0,0
211,1,337,1,1,India,K L Rahul,Sam Curran,,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,35.1,0,118809,-65.50,46.00,0,0,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,1,35,187,3,3,0,3,0,0,0,0,0
212,2,337,1,1,India,K L Rahul,Sam Curran,,36,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,35.2,0,118810,-70.50,-4.00,1,0,8,OFF CUTTER,36,CUT SHOT,0,0,2,35,188,3,0,0,3,0,0,0,0,0
213,3,337,1,1,India,Shikhar Dhawan,Sam Curran,,36,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,35.3,0,118811,54.00,7.00,0,0,8,OFF CUTTER,50,BACKFOOT DEFENCE,0,0,3,35,188,3,0,0,3,0,0,0,0,0
214,4,337,1,1,India,Shikhar Dhawan,Sam Curran,,36,4,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,35.4,1,118812,54.00,7.00,1,0,8,OFF CUTTER,54,LEG GLANCE,0,0,4,35,189,3,0,0,3,0,0,0,0,0
215,5,337,1,1,India,K L Rahul,Sam Curran,,36,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,35.5,0,118813,-69.50,52.50,0,0,8,OFF CUTTER,51,FRONTFOOT COVERDRIVE,0,0,5,35,189,3,0,0,3,0,0,0,0,0
216,6,337,1,1,India,K L Rahul,Sam Curran,,36,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,35.6,0,118814,-59.50,-135.00,4,0,39,ANGLED IN,44,GLIDE,0,0,6,35,193,3,0,0,3,0,0,0,0,0
217,1,337,1,1,India,Shikhar Dhawan,Ben Stokes,,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,36.1,0,118815,67.50,-10.00,0,0,8,OFF CUTTER,50,BACKFOOT DEFENCE,0,0,1,36,193,3,1,0,3,0,0,0,0,0
218,2,337,1,1,India,Shikhar Dhawan,Ben Stokes,,37,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,36.2,0,118816,-107.50,2.00,1,0,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,2,36,194,3,0,0,3,0,0,0,0,0
219,3,337,1,1,India,K L Rahul,Ben Stokes,,37,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,36.3,0,118817,-31.50,-17.00,0,0,39,ANGLED IN,44,GLIDE,0,0,3,36,194,3,0,0,3,0,0,0,0,0
220,4,337,1,1,India,K L Rahul,Ben Stokes,,37,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,36.4,0,118818,105.50,28.00,1,0,39,ANGLED IN,40,FLICK,0,0,4,36,195,3,0,0,3,0,0,0,0,0
221,5,337,1,1,India,Shikhar Dhawan,Ben Stokes,,37,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,36.5,0,118819,-109.50,-37.00,1,0,30,ANGLED ACROSS,40,FLICK,0,0,5,36,196,3,0,0,3,0,0,0,0,0
222,6,337,1,1,India,K L Rahul,Ben Stokes,,37,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,36.6,0,118820,-43.50,35.00,0,0,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,6,36,196,3,0,0,3,0,0,0,0,0
223,1,337,1,1,India,Shikhar Dhawan,Sam Curran,,38,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,37.1,0,118821,-84.50,-58.00,1,0,36,BOUNCER,58,PULL SHOT,1,0,1,37,197,3,1,0,3,0,0,0,0,0
224,2,337,1,1,India,K L Rahul,Sam Curran,,38,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,37.2,0,118822,-84.50,-58.00,0,0,39,ANGLED IN,58,PULL SHOT,0,0,2,37,197,3,0,0,3,0,0,0,0,0
225,3,337,1,1,India,K L Rahul,Sam Curran,,38,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,37.3,0,118823,-62.50,-11.00,0,0,39,ANGLED IN,16,BACKFOOT SQUARE DRIVE,0,0,3,37,197,3,0,0,3,0,0,0,0,0
226,4,337,1,1,India,K L Rahul,Sam Curran,,38,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,37.4,0,118824,52.00,65.50,0,0,8,OFF CUTTER,27,FORWARD PUSH,0,0,4,37,197,3,0,0,3,0,0,0,0,0
227,5,337,1,1,India,K L Rahul,Sam Curran,,38,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,37.5,0,118825,45.00,65.00,0,0,36,BOUNCER,105,LEFT ALONE,1,0,5,37,197,3,0,0,3,0,0,0,0,0
228,6,337,1,1,India,K L Rahul,Sam Curran,,38,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,37.6,0,118826,45.00,65.00,0,0,39,ANGLED IN,54,LEG GLANCE,0,0,6,37,197,3,0,0,3,0,0,0,0,0
229,1,337,1,1,India,Shikhar Dhawan,Ben Stokes,,39,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,38.1,0,118827,-60.50,47.50,0,0,30,ANGLED ACROSS,58,PULL SHOT,0,0,1,38,197,4,1,0,3,0,0,0,0,0
230,2,337,1,1,India,Hardik Pandya,Ben Stokes,,39,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,38.2,0,118828,-6.50,6.00,0,0,39,ANGLED IN,49,FORWARD DEFENCE,0,0,2,38,197,4,2,0,3,0,0,0,0,0
231,3,337,1,1,India,Hardik Pandya,Ben Stokes,,39,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,38.3,0,118829,-6.50,6.00,0,0,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,3,38,197,4,0,0,3,0,0,0,0,0
232,4,337,1,1,India,Hardik Pandya,Ben Stokes,,39,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,38.4,0,118830,30.50,43.00,0,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,4,38,197,4,0,0,3,0,0,0,0,0
233,5,337,1,1,India,Hardik Pandya,Ben Stokes,,39,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,38.5,0,118831,-16.50,55.50,0,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,5,38,197,4,0,0,3,0,0,0,0,0
234,6,337,1,1,India,Hardik Pandya,Ben Stokes,,39,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,38.6,0,118832,-67.50,-18.00,0,0,8,OFF CUTTER,59,SQUARE DRIVE,0,0,6,38,197,4,0,0,3,0,0,0,0,0
235,1,337,1,1,India,K L Rahul,Sam Curran,,40,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,39.1,0,118833,-123.00,-17.00,1,0,8,OFF CUTTER,36,CUT SHOT,0,0,1,39,198,4,1,0,3,0,0,0,0,0
236,2,337,1,1,India,Hardik Pandya,Sam Curran,,40,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,39.2,0,118834,-92.50,-69.00,1,0,39,ANGLED IN,44,GLIDE,0,0,2,39,199,4,0,0,3,0,0,0,0,0
237,3,337,1,1,India,K L Rahul,Sam Curran,,40,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,39.3,0,118835,-58.50,-27.50,0,0,39,ANGLED IN,59,SQUARE DRIVE,0,0,3,39,199,4,0,0,3,0,0,0,0,0
238,4,337,1,1,India,K L Rahul,Sam Curran,,40,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,39.4,0,118836,188.50,67.50,6,0,8,OFF CUTTER,58,PULL SHOT,0,0,4,39,205,4,0,1,4,0,0,0,1,0
239,5,337,1,1,India,K L Rahul,Sam Curran,,40,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,39.5,0,118837,-24.50,61.50,0,0,8,OFF CUTTER,50,BACKFOOT DEFENCE,0,0,5,39,205,4,0,0,4,0,0,0,0,0
240,6,337,1,1,India,K L Rahul,Sam Curran,,40,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,39.6,0,118838,-60.00,77.50,0,0,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,6,39,205,4,0,0,4,0,0,0,0,0
241,1,337,1,1,India,Hardik Pandya,Ben Stokes,,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,40.1,0,118839,40.50,80.00,0,0,39,ANGLED IN,47,ON DRIVE,0,0,1,40,205,4,1,0,4,0,0,0,0,0
242,2,337,1,1,India,Hardik Pandya,Ben Stokes,,41,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,40.2,0,118840,-68.00,62.00,0,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,2,40,205,4,0,0,4,0,0,0,0,0
243,3,337,1,1,India,Hardik Pandya,Ben Stokes,,41,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,40.3,0,118841,-26.50,-24.50,0,0,38,STRAIGHT BALL,44,GLIDE,0,0,3,40,205,5,1,0,4,0,0,0,0,0
244,4,337,1,1,India,Krunal Pandya,Ben Stokes,,41,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,40.4,0,118842,-109.00,-41.50,1,0,36,BOUNCER,58,PULL SHOT,1,0,4,40,206,5,2,0,4,0,0,0,0,0
245,5,337,1,1,India,K L Rahul,Ben Stokes,,41,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,40.5,0,118843,-10.50,58.00,0,0,38,STRAIGHT BALL,19,BACKFOOT STRAIGHT DRIVE,0,0,5,40,206,5,0,0,4,0,0,0,0,0
246,6,337,1,1,India,K L Rahul,Ben Stokes,,41,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,40.6,0,118844,-38.00,116.50,0,0,39,ANGLED IN,84,OFF DRIVE,0,0,6,40,206,5,0,0,4,0,0,0,0,0
247,1,337,1,1,India,Krunal Pandya,Sam Curran,,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,41.1,0,118845,-65.50,38.50,0,0,39,ANGLED IN,40,FLICK,0,0,1,41,206,5,1,0,4,0,0,0,0,0
248,2,337,1,1,India,Krunal Pandya,Sam Curran,,42,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,41.2,0,118846,59.50,53.50,0,0,39,ANGLED IN,49,FORWARD DEFENCE,0,0,2,41,206,5,0,0,4,0,0,0,0,0
249,3,337,1,1,India,Krunal Pandya,Sam Curran,,42,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,41.3,0,118847,-171.50,111.50,4,0,8,OFF CUTTER,58,PULL SHOT,0,0,3,41,210,5,0,0,4,0,0,0,0,0
250,4,337,1,1,India,Krunal Pandya,Sam Curran,,42,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,41.4,0,118848,-166.00,-51.50,4,0,36,BOUNCER,58,PULL SHOT,1,0,4,41,214,5,0,0,4,0,0,0,0,0
251,5,337,1,1,India,Krunal Pandya,Sam Curran,,42,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,41.5,0,118849,-166.00,-51.50,0,0,8,OFF CUTTER,40,FLICK,0,0,5,41,214,5,0,0,4,0,0,0,0,0
252,6,337,1,1,India,Krunal Pandya,Sam Curran,,42,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,41.6,0,118850,-150.50,-78.50,4,0,44,REVERSE SWING,40,FLICK,0,0,6,41,218,5,0,0,4,0,0,0,0,0
253,1,337,1,1,India,K L Rahul,Ben Stokes,,43,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,42.1,0,118851,-72.00,15.50,1,0,8,OFF CUTTER,52,BACKFOOT COVERDRIVE,0,0,1,42,219,5,1,0,4,0,0,0,0,0
254,2,337,1,1,India,Krunal Pandya,Ben Stokes,,43,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,42.2,0,118852,139.50,153.50,4,0,30,ANGLED ACROSS,84,OFF DRIVE,0,0,2,42,223,5,0,0,4,0,0,0,0,0
255,3,337,1,1,India,Krunal Pandya,Ben Stokes,,43,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,42.3,0,118853,50.50,-99.00,1,0,30,ANGLED ACROSS,44,GLIDE,0,0,3,42,224,5,0,0,4,0,0,0,0,0
256,4,337,1,1,India,K L Rahul,Ben Stokes,,43,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,42.4,0,118854,-20.00,54.50,0,0,38,STRAIGHT BALL,84,OFF DRIVE,0,0,4,42,224,5,0,0,4,0,0,0,0,0
257,5,337,1,1,India,K L Rahul,Ben Stokes,,43,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,42.5,0,118855,-134.50,27.50,1,0,8,OFF CUTTER,52,BACKFOOT COVERDRIVE,0,0,5,42,225,5,0,0,4,0,0,0,0,0
258,6,337,1,1,India,Krunal Pandya,Ben Stokes,,43,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,42.6,0,118856,-134.50,27.50,0,0,30,ANGLED ACROSS,59,SQUARE DRIVE,0,0,6,42,225,5,0,0,4,0,0,0,0,0
259,1,337,1,1,India,K L Rahul,Adil Rashid,,44,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,43.1,0,118857,124.50,92.00,1,0,24,LEG SPIN,40,FLICK,0,0,1,43,226,5,1,0,4,0,0,0,0,0
260,2,337,1,1,India,Krunal Pandya,Adil Rashid,,44,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,43.2,0,118858,28.50,-63.00,1,0,28,GOOGLY,44,GLIDE,0,0,2,43,227,5,0,0,4,0,0,0,0,0
261,3,337,1,1,India,K L Rahul,Adil Rashid,,44,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,43.3,0,118859,-93.50,194.50,6,0,24,LEG SPIN,5,LOFT OFF,0,0,3,43,233,5,0,0,4,0,0,0,0,0
262,4,337,1,1,India,K L Rahul,Adil Rashid,,44,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,43.4,1,118860,-93.50,194.50,1,0,24,LEG SPIN,105,LEFT ALONE,0,0,4,43,234,5,0,0,4,0,0,0,0,0
263,5,337,1,1,India,K L Rahul,Adil Rashid,,44,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,43.4,1,118861,-93.50,194.50,1,0,28,GOOGLY,105,LEFT ALONE,0,0,5,43,235,5,0,0,4,0,0,0,0,0
264,6,337,1,1,India,K L Rahul,Adil Rashid,,44,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,43.4,0,118862,126.00,116.50,2,0,24,LEG SPIN,101,BACKFOOT ON DRIVE,0,0,6,43,237,5,0,0,4,0,0,0,0,0
265,7,337,1,1,India,K L Rahul,Adil Rashid,,44,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,43.5,0,118863,78.00,139.50,1,0,24,LEG SPIN,97,BACKFOOT PUSH,0,0,7,43,238,5,0,0,4,0,0,0,0,0
266,8,337,1,1,India,Krunal Pandya,Adil Rashid,,44,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,43.6,0,118864,98.00,-8.00,0,0,28,GOOGLY,36,CUT SHOT,0,0,8,43,238,5,0,0,4,0,0,0,0,0
267,1,337,1,1,India,K L Rahul,Tom Curran,,45,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,44.1,0,118865,76.00,108.00,1,0,39,ANGLED IN,27,FORWARD PUSH,0,0,1,44,239,5,1,0,4,0,0,0,0,0
268,2,337,1,1,India,Krunal Pandya,Tom Curran,,45,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,44.2,0,118866,-139.00,47.50,1,0,20,BACKHAND SLOWER,58,PULL SHOT,0,0,2,44,240,5,0,0,4,0,0,0,0,0
269,3,337,1,1,India,K L Rahul,Tom Curran,,45,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,44.3,0,118867,128.50,-17.00,1,0,39,ANGLED IN,58,PULL SHOT,0,0,3,44,241,5,0,0,4,0,0,0,0,0
270,4,337,1,1,India,Krunal Pandya,Tom Curran,,45,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,44.4,0,118868,-29.00,216.50,4,0,30,ANGLED ACROSS,13,LOFT STRAIGHT,0,0,4,44,245,5,0,0,4,0,0,0,0,0
271,5,337,1,1,India,Krunal Pandya,Tom Curran,,45,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,44.5,0,118869,55.00,42.50,1,0,20,BACKHAND SLOWER,50,BACKFOOT DEFENCE,0,0,5,44,246,5,0,0,4,0,0,0,0,0
272,6,337,1,1,India,K L Rahul,Tom Curran,,45,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,44.6,0,118870,-125.50,166.00,4,0,20,BACKHAND SLOWER,5,LOFT OFF,0,0,6,44,250,5,0,1,5,0,0,0,0,0
273,1,337,1,1,India,Krunal Pandya,Adil Rashid,,46,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,45.1,0,118871,-113.50,62.50,1,0,28,GOOGLY,97,BACKFOOT PUSH,0,0,1,45,251,5,1,0,5,0,0,0,0,0
274,2,337,1,1,India,K L Rahul,Adil Rashid,,46,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,45.2,0,118872,147.00,-78.00,4,0,24,LEG SPIN,95,SLOG SWEEP,0,0,2,45,255,5,0,0,5,0,0,0,0,0
275,3,337,1,1,India,K L Rahul,Adil Rashid,,46,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,45.3,0,118873,100.00,95.00,1,0,28,GOOGLY,27,FORWARD PUSH,0,0,3,45,256,5,0,0,5,0,0,0,0,0
276,4,337,1,1,India,Krunal Pandya,Adil Rashid,,46,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,45.4,0,118874,-113.00,116.50,2,0,24,LEG SPIN,47,ON DRIVE,0,0,4,45,258,5,0,0,5,0,0,0,0,0
277,5,337,1,1,India,Krunal Pandya,Adil Rashid,,46,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,45.5,0,118875,-91.50,50.00,1,0,28,GOOGLY,40,FLICK,0,0,5,45,259,5,0,0,5,0,0,0,0,0
278,6,337,1,1,India,K L Rahul,Adil Rashid,,46,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,45.6,0,118876,112.50,81.50,1,0,24,LEG SPIN,97,BACKFOOT PUSH,0,0,6,45,260,5,0,0,5,0,0,0,0,0
279,1,337,1,1,India,K L Rahul,Tom Curran,,47,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,46.1,0,118877,-50.00,84.50,1,0,39,ANGLED IN,27,FORWARD PUSH,0,0,1,46,261,5,1,0,5,0,0,0,0,0
280,2,337,1,1,India,Krunal Pandya,Tom Curran,,47,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,46.2,0,118878,-50.00,84.50,0,0,20,BACKHAND SLOWER,36,CUT SHOT,0,0,2,46,261,5,0,0,5,0,0,0,0,0
281,3,337,1,1,India,Krunal Pandya,Tom Curran,,47,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,46.3,0,118879,-185.00,49.00,6,0,30,ANGLED ACROSS,18,SLOG SHOT,0,0,3,46,267,5,0,0,5,0,0,0,0,0
282,4,337,1,1,India,Krunal Pandya,Tom Curran,,47,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,46.4,0,118880,-13.00,143.00,1,0,16,SLOW BOUNCER,70,SD PULL,0,0,4,46,268,5,0,0,5,0,0,0,0,0
283,5,337,1,1,India,K L Rahul,Tom Curran,,47,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,46.5,0,118881,76.50,-91.00,1,0,20,BACKHAND SLOWER,58,PULL SHOT,0,0,5,46,269,5,0,0,5,0,0,0,0,0
284,6,337,1,1,India,Krunal Pandya,Tom Curran,,47,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,46.6,0,118882,-117.00,-55.00,2,0,30,ANGLED ACROSS,40,FLICK,0,0,6,46,271,5,0,0,5,0,0,0,0,0
285,1,337,1,1,India,K L Rahul,Mark Wood,,48,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,47.1,0,118883,172.50,98.00,6,0,39,ANGLED IN,18,SLOG SHOT,0,0,1,47,277,5,1,0,5,0,0,0,0,0
286,2,337,1,1,India,K L Rahul,Mark Wood,,48,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,47.2,0,118884,-40.00,-112.00,1,0,39,ANGLED IN,44,GLIDE,0,0,2,47,278,5,0,0,5,0,0,0,0,0
